"","s_5","dir_a_mpsh_5","gameId","displayName","bc_id","playId","qgam_pred","diff_a"
"77",13.6022727272727,0.611578850117168,2022091804,"Mark Ingram",37101,112,4.64805163767053,4.03647278755336
"78",11.9086363636364,4.0113707358894,2022091804,"Mark Ingram",37101,197,5.77007235855567,1.75870162266627
"79",12.1990909090909,2.90654846198523,2022091804,"Mark Ingram",37101,197,5.57823509589241,2.67168663390718
"80",12.4118181818182,2.12967760427838,2022091804,"Mark Ingram",37101,197,5.43754962129853,3.30787201702015
"81",12.5672727272727,1.55755761773253,2022091804,"Mark Ingram",37101,197,5.33465125117334,3.77709363344081
"82",12.7186363636364,1.5221142460954,2022091804,"Mark Ingram",37101,197,5.2343937544514,3.712279508356
"83",12.8331818181818,1.15795733748191,2022091804,"Mark Ingram",37101,197,5.15848239900003,4.00052506151812
"84",12.9272727272727,0.956083737156013,2022091804,"Mark Ingram",37101,197,5.09610204865785,4.14001831150183
"85",13.0009090909091,0.757244932217896,2022091804,"Mark Ingram",37101,197,5.04726801555691,4.29002308333902
"86",13.0418181818182,0.43564458495024,2022091804,"Mark Ingram",37101,197,5.02013268403468,4.58448809908444
"87",6.73363636363637,0.423159446960664,2022091804,"Mark Ingram",37101,197,7.76143158266074,7.33827213570007
"88",6.81954545454546,1.87945894803649,2022091804,"Mark Ingram",37101,197,7.78072666425306,5.90126771621657
"89",7.10181818181818,3.41891608620205,2022091804,"Mark Ingram",37101,197,7.82901363130044,4.41009754509838
"90",8.82,2.41882743756571,2022091804,"Mark Ingram",37101,678,7.55442576595396,5.13559832838825
"91",8.90590909090909,1.14760229374402,2022091804,"Mark Ingram",37101,678,7.51933673888803,6.371734445144
"92",8.88545454545454,0.0824107739169847,2022091804,"Mark Ingram",37101,678,7.52782814283953,7.44541736892254
"93",11.8636363636364,1.44414999500282,2022091804,"Mark Ingram",37101,699,5.79976520219987,4.35561520719705
"94",11.9454545454545,0.929682111338704,2022091804,"Mark Ingram",37101,699,5.74577214958098,4.81609003824227
"95",12.0027272727273,0.666941666060612,2022091804,"Mark Ingram",37101,699,5.70796164804781,5.0410199819872
"96",12.0395454545455,0.452882310358369,2022091804,"Mark Ingram",37101,699,5.68364846497352,5.23076615461515
"97",10.17,0.331835569044779,2022091804,"Mark Ingram",37101,699,6.87120898051683,6.53937341147205
"98",10.1904545454545,0.345112381845627,2022091804,"Mark Ingram",37101,699,6.85926440572328,6.51415202387765
"99",10.2190909090909,0.415618480378664,2022091804,"Mark Ingram",37101,699,6.8424830253432,6.42686454496453
"100",10.2272727272727,0.198686654418865,2022091804,"Mark Ingram",37101,699,6.83767584253111,6.63898918811224
"101",10.2681818181818,0.530589140712762,2022091804,"Mark Ingram",37101,699,6.81355779799873,6.28296865728597
"102",10.3868181818182,1.36658441037308,2022091804,"Mark Ingram",37101,699,6.74286621970226,5.37628180932918
"103",10.5463636363636,1.79679338084395,2022091804,"Mark Ingram",37101,699,6.646152141384,4.84935876054005
"104",10.6813636363636,1.61418921545831,2022091804,"Mark Ingram",37101,699,6.56297087257118,4.94878165711287
"105",10.755,1.0188747999289,2022091804,"Mark Ingram",37101,699,6.51712335897575,5.49824855904685
"106",12.0068181818182,3.25337015083764,2022091804,"Mark Ingram",37101,985,5.70526042985358,2.45189027901594
"107",12.24,2.37836659543127,2022091804,"Mark Ingram",37101,985,5.55119177693887,3.1728251815076
"108",12.3954545454545,1.641356791871,2022091804,"Mark Ingram",37101,985,5.44837675352633,3.80701996165533
"109",12.4895454545455,1.07045793873848,2022091804,"Mark Ingram",37101,985,5.38610948494268,4.31565154620421
"110",12.5713636363636,1.05395627648092,2022091804,"Mark Ingram",37101,985,5.33194243471057,4.27798615822965
"111",12.6859090909091,1.45137166280647,2022091804,"Mark Ingram",37101,985,5.25607639273357,3.80470472992709
"112",12.87,2.15692166291249,2022091804,"Mark Ingram",37101,985,5.13407526114767,2.97715359823518
"113",13.1318181818182,2.96034516333756,2022091804,"Mark Ingram",37101,985,4.9604221800795,2.00007701674194
"114",13.4304545454545,3.33752377859165,2022091804,"Mark Ingram",37101,985,4.7621781144692,1.42465433587755
"115",13.7618181818182,3.60831748698556,2022091804,"Mark Ingram",37101,985,4.54204048882431,0.933723001838751
"116",14.1013636363636,3.6348508303882,2022091804,"Mark Ingram",37101,985,4.31633737468391,0.681486544295706
"117",14.4490909090909,3.70494439452171,2022091804,"Mark Ingram",37101,985,4.08511243210161,0.380168037579893
"118",14.76,3.2891968641366,2022091804,"Mark Ingram",37101,985,3.87831707536666,0.58912021123006
"119",15.0381818181818,2.91538298837163,2022091804,"Mark Ingram",37101,985,3.69325373083383,0.777870742462198
"120",15.2877272727273,2.57787302480544,2022091804,"Mark Ingram",37101,985,3.52721685560325,0.949343830797806
"121",15.4963636363636,2.14098171433968,2022091804,"Mark Ingram",37101,985,3.38838458980493,1.24740287546525
"122",15.6272727272727,1.34870322377147,2022091804,"Mark Ingram",37101,985,3.30126849634754,1.95256527257607
"123",15.6968181818182,0.725692720598529,2022091804,"Mark Ingram",37101,985,3.25498654154595,2.52929382094742
"124",15.7131818181818,0.204284117484684,2022091804,"Mark Ingram",37101,985,3.24409652848926,3.03981241100457
"125",15.3981818181818,0.551507358536466,2022091804,"Mark Ingram",37101,985,3.45371890541853,2.90221154688207
"126",15.4840909090909,1.19531186975722,2022091804,"Mark Ingram",37101,985,3.39655151479292,2.2012396450357
"127",15.6354545454545,1.79850518338167,2022091804,"Mark Ingram",37101,985,3.29582361262624,1.49731842924457
"128",15.9054545454545,2.90808125141797,2022091804,"Mark Ingram",37101,985,3.11613531645129,0.208054065033319
"129",7.41272727272727,7.09321878548439,2022091804,"Mark Ingram",37101,1450,7.8518253994023,0.758606613917914
"130",8.03863636363636,6.40273209411931,2022091804,"Mark Ingram",37101,1450,7.79268791664091,1.3899558225216
"131",8.64,6.16757480724345,2022091804,"Mark Ingram",37101,1450,7.62281486602168,1.45524005877822
"132",9.15954545454546,5.28102549368535,2022091804,"Mark Ingram",37101,1450,7.40741341591055,2.12638792222521
"133",9.62181818181818,4.70071028843253,2022091804,"Mark Ingram",37101,1450,7.17678973194445,2.47607944351193
"134",9.99818181818182,3.81833952620135,2022091804,"Mark Ingram",37101,1450,6.97010040098695,3.1517608747856
"135",10.2354545454545,2.40754716396505,2022091804,"Mark Ingram",37101,1450,6.83286315008378,4.42531598611872
"136",10.3213636363636,0.881884417491195,2022091804,"Mark Ingram",37101,1450,6.78200370102854,5.90011928353734
"137",7.31045454545454,0.374980646719655,2022091804,"Mark Ingram",37101,1450,7.84813335195171,7.47315270523206
"138",7.42909090909091,1.83411048935935,2022091804,"Mark Ingram",37101,1450,7.85205142356527,6.01794093420592
"139",7.62136363636364,2.38624622274722,2022091804,"Mark Ingram",37101,1450,7.84724171557865,5.46099549283143
"140",7.76454545454545,1.67104955705299,2022091804,"Mark Ingram",37101,1450,7.83506300860344,6.16401345155045
"141",7.76863636363636,0.14558941066941,2022091804,"Mark Ingram",37101,1450,7.8346113445311,7.68902193386169
"142",4.33636363636364,0.393228657307522,2022091804,"Mark Ingram",37101,1450,6.80850341968906,6.41527476238153
"143",4.37318181818182,0.501663087447317,2022091804,"Mark Ingram",37101,1450,6.82475714946208,6.32309406201477
"144",9.61772727272727,9.38433633462066,2022091804,"Mark Ingram",37101,2276,7.1789545236086,-2.20538181101206
"145",10.44,8.23873203993046,2022091804,"Mark Ingram",37101,2276,6.71083038824009,-1.52790165169037
"146",11.1354545454545,6.98077436844836,2022091804,"Mark Ingram",37101,2276,6.27568884796806,-0.705085520480301
"147",11.7040909090909,5.73161030733544,2022091804,"Mark Ingram",37101,2276,5.90492060817656,0.173310300841125
"148",12.1459090909091,4.48671114078487,2022091804,"Mark Ingram",37101,2276,5.61338284415518,1.12667170337031
"149",12.4036363636364,2.67210176001337,2022091804,"Mark Ingram",37101,2276,5.44296329185693,2.77086153184357
"150",12.4895454545455,0.979540965059648,2022091804,"Mark Ingram",37101,2276,5.38610948494268,4.40656851988303
"151",10.3622727272727,5.79017381678934,2022091804,"Mark Ingram",37101,2742,6.75758104525223,0.967407228462887
"152",10.8818181818182,5.30062767233971,2022091804,"Mark Ingram",37101,2742,6.4374429652947,1.13681529295499
"153",11.3481818181818,4.71857941182206,2022091804,"Mark Ingram",37101,2742,6.13802380560352,1.41944439378145
"154",11.7736363636364,4.28024525246801,2022091804,"Mark Ingram",37101,2742,5.85911310662043,1.57886785415243
"155",12.1581818181818,3.85452651248419,2022091804,"Mark Ingram",37101,2742,5.60527269478473,1.75074618230053
"156",12.4936363636364,3.35872167176765,2022091804,"Mark Ingram",37101,2742,5.38340160205758,2.02467993028993
"157",12.825,3.3142087982899,2022091804,"Mark Ingram",37101,2742,5.16390575052261,1.84969695223271
"158",13.1031818181818,2.78362632609987,2022091804,"Mark Ingram",37101,2742,4.97942283853534,2.19579651243547
"159",13.3404545454545,2.37669844305092,2022091804,"Mark Ingram",37101,2742,4.82193994669953,2.44524150364861
"160",13.5368181818182,1.97204137603402,2022091804,"Mark Ingram",37101,2742,4.69153358533295,2.71949220929893
"161",13.6881818181818,1.53608949152973,2022091804,"Mark Ingram",37101,2742,4.59097269127584,3.05488319974611
"162",13.7618181818182,0.767716600503016,2022091804,"Mark Ingram",37101,2742,4.54204048882432,3.7743238883213
"163",13.7986363636364,0.402820323065568,2022091804,"Mark Ingram",37101,2742,4.51757202264552,4.11475169957995
"164",3.48545454545454,0.189998911887474,2022091804,"Mark Ingram",37101,2742,6.43300547414349,6.24300656225601
"165",3.61227272727272,3.01214622943853,2022091804,"Mark Ingram",37101,2742,6.48895965467499,3.47681342523646
"166",4.02545454545454,5.40165380049351,2022091804,"Mark Ingram",37101,2742,6.67127699052102,1.2696231900275
"167",4.57363636363636,6.34697093932074,2022091804,"Mark Ingram",37101,2742,6.91326467881185,0.566293739491115
"168",5.21590909090909,6.98764004543392,2022091804,"Mark Ingram",37101,2742,7.1970730701079,0.209433024673986
"169",5.895,7.17172504554599,2022091804,"Mark Ingram",37101,2742,7.4869220742047,0.315197028658711
"170",6.6190909090909,7.44390889847417,2022091804,"Mark Ingram",37101,2742,7.7326811474687,0.288772248994524
"171",7.2,5.98293626942659,2022091804,"Mark Ingram",37101,2742,7.83988290715297,1.85694663772638
"172",7.63363636363636,4.48507312149996,2022091804,"Mark Ingram",37101,2742,7.8464787476482,3.36140562614824
"173",7.86272727272727,2.41786314001599,2022091804,"Mark Ingram",37101,2742,7.82267806977105,5.40481492975507
"174",8.97954545454546,5.91561723449051,2022091804,"Mark Ingram",37101,2868,7.48808171282915,1.57246447833864
"175",9.44181818181818,4.7793006514744,2022091804,"Mark Ingram",37101,2868,7.27012868421044,2.49082803273604
"176",9.84272727272727,4.2205122491131,2022091804,"Mark Ingram",37101,2868,7.05721296275971,2.8367007136466
"177",10.1781818181818,3.56960176583254,2022091804,"Mark Ingram",37101,2868,6.86643539527574,3.29683362944321
"178",10.5095454545455,3.54270874495753,2022091804,"Mark Ingram",37101,2868,6.66862983343996,3.12592108848243
"179",10.8409090909091,3.51822540299533,2022091804,"Mark Ingram",37101,2868,6.46324158051188,2.94501617751655
"180",11.1763636363636,3.51389245151625,2022091804,"Mark Ingram",37101,2868,6.24934033014809,2.73544787863184
"181",11.5240909090909,3.58144836559042,2022091804,"Mark Ingram",37101,2868,6.0231504188417,2.44170205325127
"182",11.8840909090909,3.67119489197196,2022091804,"Mark Ingram",37101,2868,5.78626958516231,2.11507469319035
"183",12.2318181818182,3.51779056360116,2022091804,"Mark Ingram",37101,2868,5.55660089355525,2.03881032995409
"184",12.555,3.26061785659977,2022091804,"Mark Ingram",37101,2868,5.34277741072603,2.08215955412627
"185",12.8618181818182,3.10359142056658,2022091804,"Mark Ingram",37101,2868,5.13949935821598,2.0359079376494
"186",13.0909090909091,2.33270180292361,2022091804,"Mark Ingram",37101,2868,4.98756545192107,2.65486364899746
"187",13.2545454545455,1.70178070664342,2022091804,"Mark Ingram",37101,2868,4.87897206325269,3.17719135660927
"188",13.3118181818182,0.655230688296003,2022091804,"Mark Ingram",37101,2868,4.84095213939913,4.18572145110313
"189",13.3036363636364,0.0641587938559632,2022091804,"Mark Ingram",37101,2868,4.84638392488473,4.78222513102876
"190",1.28454545454545,0.352546113683848,2022091804,"Mark Ingram",37101,2868,5.46123992869906,5.10869381501521
"191",1.32954545454545,4.09251223807409,2022091804,"Mark Ingram",37101,2868,5.4811238440484,1.38861160597432
"192",1.75090909090909,7.8553210454969,2022091804,"Mark Ingram",37101,2868,5.6672831951833,-2.1880378503136
"193",2.26227272727272,5.19252561193489,2022091804,"Mark Ingram",37101,2868,5.89313366352672,0.700608051591826
"194",9.675,6.97963382706526,2022092500,"Mark Ingram",37101,242,7.14847781278578,0.168843985720513
"195",10.2722727272727,6.08227232397751,2022092500,"Mark Ingram",37101,242,6.81113854149193,0.72886621751442
"196",10.7836363636364,5.16225682554655,2022092500,"Mark Ingram",37101,242,6.49920848138792,1.33695165584137
"197",11.25,4.70447310970964,2022092500,"Mark Ingram",37101,242,6.2017558864113,1.49728277670166
"198",11.6795454545455,4.31972232841232,2022092500,"Mark Ingram",37101,242,5.92107376230214,1.60135143388982
"199",11.9904545454545,3.13687737406031,2022092500,"Mark Ingram",37101,242,5.71606493035323,2.57918755629292
"200",12.2031818181818,2.18905324937974,2022092500,"Mark Ingram",37101,242,5.57553101975695,3.38647777037722
"201",12.3095454545455,1.14854707102459,2022092500,"Mark Ingram",37101,242,5.50520528900237,4.35665821797778
"202",5.55136363636363,2.67896258514686,2022092500,"Mark Ingram",37101,2218,7.34393597631649,4.66497339116963
"203",6.07090909090909,6.15830641962437,2022092500,"Mark Ingram",37101,2218,7.55497610668967,1.3966696870653
"204",6.81954545454545,8.15828263792844,2022092500,"Mark Ingram",37101,2218,7.78072666425306,-0.377555973675381
"205",7.72772727272727,9.45246206017867,2022092500,"Mark Ingram",37101,2218,7.83887197178033,-1.61359008839834
"206",8.52545454545455,8.13677724005705,2022092500,"Mark Ingram",37101,2218,7.66245902657692,-0.474318213480136
"207",9.23727272727273,7.2207606004041,2022092500,"Mark Ingram",37101,2218,7.37084124743704,0.150080647032937
"208",9.80590909090909,5.76946613823343,2022092500,"Mark Ingram",37101,2218,7.07749625724333,1.3080301190099
"209",10.2763636363636,4.80949378334747,2022092500,"Mark Ingram",37101,2218,6.80871794291772,1.99922415957025
"210",10.5627272727273,3.04605144961397,2022092500,"Mark Ingram",37101,2218,6.63613261984181,3.59008117022785
"211",10.6772727272727,1.36228973269176,2022092500,"Mark Ingram",37101,2218,6.56550843218977,5.20321869949801
"212",11.9822727272727,1.3681365077101,2022092500,"Mark Ingram",37101,2334,5.72146680733008,4.35333029961998
"213",12.0190909090909,0.394621374064833,2022092500,"Mark Ingram",37101,2334,5.6971564043875,5.30253503032266
"214",11.9413636363636,0.408560960167254,2022092500,"Mark Ingram",37101,2334,5.74847242762307,5.33991146745582
"215",11.9740909090909,0.517224976102327,2022092500,"Mark Ingram",37101,2334,5.72686843439623,5.20964345829391
"216",12.0313636363636,0.792352020747804,2022092500,"Mark Ingram",37101,2334,5.68905182468728,4.89669980393948
"217",12.105,0.975516871505895,2022092500,"Mark Ingram",37101,2334,5.6404128581149,4.664895986609
"218",12.1622727272727,0.81046278768641,2022092500,"Mark Ingram",37101,2334,5.60256919513592,4.79210640744951
"219",8.94272727272727,1.95567141464218,2022092500,"Mark Ingram",37101,3097,7.50384186803806,5.54817045339588
"220",9.06954545454545,1.40546435469653,2022092500,"Mark Ingram",37101,3097,7.44847783599873,6.0430134813022
"221",9.13090909090909,0.766115517586953,2022092500,"Mark Ingram",37101,3097,7.42063241677382,6.65451689918687
"222",9.17181818181818,0.604028124374419,2022092500,"Mark Ingram",37101,3097,7.40170543969775,6.79767731532333
"223",9.19227272727273,0.459984836268481,2022092500,"Mark Ingram",37101,3097,7.39213605636796,6.93215122009948
"224",9.21272727272727,0.568462525536248,2022092500,"Mark Ingram",37101,3097,7.38249746072637,6.81403493519012
"225",7.695,0.884830477472194,2022092500,"Mark Ingram",37101,3097,7.84186746346005,6.95703698598786
"226",7.79318181818182,1.23213968939581,2022092500,"Mark Ingram",37101,3097,7.83178281733553,6.59964312793973
"227",8.03045454545455,2.67965184386783,2022092500,"Mark Ingram",37101,3097,7.79429744926785,5.11464560540002
"228",8.39045454545455,3.96573920658185,2022092500,"Mark Ingram",37101,3097,7.705019518961,3.73928031237916
"229",8.80772727272727,4.44801928596008,2022092500,"Mark Ingram",37101,3097,7.55931340417075,3.11129411821067
"230",9.24136363636364,4.58801386446911,2022092500,"Mark Ingram",37101,3097,7.36888912680485,2.78087526233574
"231",9.75272727272727,5.40490025509146,2022092500,"Mark Ingram",37101,3097,7.10654944509817,1.70164919000671
"232",10.2190909090909,4.9413059713413,2022092500,"Mark Ingram",37101,3097,6.8424830253432,1.9011770540019
"233",10.5586363636364,3.84763399544457,2022100200,"Mark Ingram",37101,541,6.63863917919162,2.79100518374705
"234",10.8286363636364,2.85610559849817,2022100200,"Mark Ingram",37101,541,6.4709638493893,3.61485825089113
"235",11.0045454545455,1.84676117771228,2022100200,"Mark Ingram",37101,541,6.35954195979951,4.51278078208723
"236",11.0740909090909,0.747876125755192,2022100200,"Mark Ingram",37101,541,6.31508609159455,5.56720996583936
"237",4.91318181818182,1.01318606814258,2022100200,"Mark Ingram",37101,541,7.06325557318408,6.05006950504151
"238",5.13,2.55596245957,2022100200,"Mark Ingram",37101,541,7.15908941726476,4.60312695769476
"239",5.42863636363636,3.2157474129059,2022100200,"Mark Ingram",37101,541,7.29069418777696,4.07494677487106
"240",5.69454545454545,2.79345680633955,2022100200,"Mark Ingram",37101,541,7.40482119312196,4.61136438678241
"241",5.73545454545454,0.451183743162128,2022100200,"Mark Ingram",37101,541,7.42190798437229,6.97072424121016
"242",9.99818181818182,5.18614744793588,2022100200,"Mark Ingram",37101,864,6.97010040098695,1.78395295305108
"243",10.485,4.95031806710209,2022100200,"Mark Ingram",37101,864,6.68356309857222,1.73324503147013
"244",10.9063636363636,4.28213725047083,2022100200,"Mark Ingram",37101,864,6.4219221496408,2.13978489916997
"245",11.2868181818182,3.84673616446034,2022100200,"Mark Ingram",37101,864,6.17789272874022,2.33115656427988
"246",11.6181818181818,3.3412673679519,2022100200,"Mark Ingram",37101,864,5.9614178263779,2.62015045842601
"247",11.9168181818182,3.0110374441518,2022100200,"Mark Ingram",37101,864,5.76467275945049,2.75363531529868
"248",12.15,2.36006822853298,2022100200,"Mark Ingram",37101,864,5.61067951939392,3.25061129086095
"249",12.3545454545455,2.08435410057151,2022100200,"Mark Ingram",37101,864,5.47544090065944,3.39108680008793
"250",12.5304545454545,1.80786553625864,2022100200,"Mark Ingram",37101,864,5.35902841660998,3.55116288035134
"251",12.6736363636364,1.48207174943399,2022100200,"Mark Ingram",37101,864,5.26420663651762,3.78213488708363
"252",12.7636363636364,0.944500251836571,2022100200,"Mark Ingram",37101,864,5.20457548116063,4.26007522932406
"253",12.78,0.191487718066229,2022100200,"Mark Ingram",37101,864,5.1937311619115,5.00224344384528
"254",7.65818181818182,0.571700473194716,2022100200,"Mark Ingram",37101,1210,7.84479285015112,7.27309237695641
"255",7.57636363636364,0.17277923786295,2022100200,"Mark Ingram",37101,1210,7.8495788143832,7.67679957652025
"256",7.49863636363636,0.460029514613051,2022100200,"Mark Ingram",37101,1210,7.85188532030526,7.39185580569221
