"","s_5","dir_a_mpsh_5","gameId","displayName","bc_id","playId","frame_group","qgam_pred","diff_a"
"34",16.3636363636364,3.76240390669824,2022091804,"Mark Ingram",37101,985,7,3.80125937442937,0.0388554677311279
"35",7.41272727272727,7.09321878548439,2022091804,"Mark Ingram",37101,1450,1,8.40412871507896,1.31090992959457
"36",9.99818181818182,3.81833952620135,2022091804,"Mark Ingram",37101,1450,2,7.21630164983872,3.39796212363737
"37",7.76454545454545,1.67104955705299,2022091804,"Mark Ingram",37101,1450,5,8.29432218207403,6.62327262502104
"38",9.61772727272727,9.38433633462066,2022091804,"Mark Ingram",37101,2276,1,7.42039388441539,-1.96394245020527
"39",12.4036363636364,2.67210176001337,2022091804,"Mark Ingram",37101,2276,2,5.92579460447964,3.25369284446627
"40",10.3622727272727,5.79017381678934,2022091804,"Mark Ingram",37101,2742,1,7.02097730527032,1.23080348848097
"41",12.4936363636364,3.35872167176765,2022091804,"Mark Ingram",37101,2742,2,5.87750956577736,2.51878789400971
"42",13.6881818181818,1.53608949152973,2022091804,"Mark Ingram",37101,2742,3,5.23663642566401,3.70054693413428
"43",4.57363636363636,6.34697093932073,2022091804,"Mark Ingram",37101,2742,7,7.98387099433919,1.63690005501846
"44",7.63363636363636,4.48507312149996,2022091804,"Mark Ingram",37101,2742,8,8.33824613752129,3.85317301602133
"45",8.97954545454546,5.9156172344905,2022091804,"Mark Ingram",37101,2868,1,7.75679797445036,1.84118073995986
"46",10.8409090909091,3.51822540299533,2022091804,"Mark Ingram",37101,2868,2,6.76419625063117,3.24597084763583
"47",12.555,3.26061785659977,2022091804,"Mark Ingram",37101,2868,3,5.84458795573163,2.58397009913186
"48",13.3036363636364,0.0641587938559631,2022091804,"Mark Ingram",37101,2868,4,5.4429447275762,5.37878593372024
"49",2.56193181818182,4.38711004773016,2022091804,"Mark Ingram",37101,2868,9,6.30954005763227,1.9224300099021
"50",9.675,6.97963382706526,2022092500,"Mark Ingram",37101,242,1,7.38967497396524,0.410041146899975
"51",11.9904545454545,3.13687737406031,2022092500,"Mark Ingram",37101,242,2,6.14746700261406,3.01058962855376
"52",6.81954545454545,8.15828263792844,2022092500,"Mark Ingram",37101,2218,3,8.52331330495809,0.365030667029655
"53",10.2763636363636,4.80949378334746,2022092500,"Mark Ingram",37101,2218,4,7.06706549807226,2.25757171472479
"54",11.9822727272727,1.3681365077101,2022092500,"Mark Ingram",37101,2334,1,6.15185655814487,4.78372005043477
"55",11.9740909090909,0.517224976102327,2022092500,"Mark Ingram",37101,2334,2,6.156246113802,5.63902113769968
"56",8.94272727272727,1.95567141464218,2022092500,"Mark Ingram",37101,3097,1,7.77556693214687,5.81989551750469
"57",9.21272727272727,0.568462525536248,2022092500,"Mark Ingram",37101,3097,2,7.63587620168133,7.06741367614508
"58",7.695,0.884830477472193,2022092500,"Mark Ingram",37101,3097,4,8.31808875010208,7.43325827262989
"59",9.24136363636364,4.58801386446911,2022092500,"Mark Ingram",37101,3097,5,7.62081985102021,3.0328059865511
"60",10.8102272727273,4.46614456946771,2022092500,"Mark Ingram",37101,3097,6,6.78065675012546,2.31451218065775
"61",10.5586363636364,3.84763399544457,2022100200,"Mark Ingram",37101,541,1,6.91563199053972,3.06799799509515
"62",4.91318181818182,1.01318606814258,2022100200,"Mark Ingram",37101,541,4,8.17941587858295,7.16622981044037
"63",9.99818181818182,5.18614744793588,2022100200,"Mark Ingram",37101,864,1,7.21630164983872,2.03015420190284
"64",11.9168181818182,3.0110374441518,2022100200,"Mark Ingram",37101,864,2,6.18697300696856,3.17593556281676
"65",12.7636363636364,0.94450025183657,2022100200,"Mark Ingram",37101,864,3,5.73265452336148,4.78815427152491
"66",7.65818181818182,0.571700473194716,2022100200,"Mark Ingram",37101,1210,1,8.33027629008976,7.75857581689504
"67",7.98954545454546,4.4819542590797,2022100200,"Mark Ingram",37101,1210,2,8.21112268115772,3.72916842207802
"68",10.8736363636364,6.01405558713118,2022100200,"Mark Ingram",37101,1210,3,6.7466383619109,0.732582774779719
"69",12.4690909090909,1.15291361155272,2022100200,"Mark Ingram",37101,1210,4,5.89067821142697,4.73776459987425
"70",10.6118181818182,4.63777303614756,2022100200,"Mark Ingram",37101,1231,1,6.8871007748982,2.24932773875064
"71",3.59590909090909,2.55121542084613,2022100200,"Mark Ingram",37101,1231,4,7.24891549172226,4.69770007087614
"72",9.85909090909091,5.09760077575158,2022100200,"Mark Ingram",37101,1463,1,7.29091858349706,2.19331780774547
"73",3.26045454545455,2.1248120889954,2022100200,"Mark Ingram",37101,1463,5,6.95537092819857,4.83055883920318
"74",2.47090909090909,0.904667148550469,2022100200,"Mark Ingram",37101,1463,7,6.2230657453145,5.31839859676403
"75",1.95136363636364,0.430550635059355,2022100200,"Mark Ingram",37101,1484,7,5.72162744642393,5.29107681136458
"76",9.045,7.4322148129298,2022100200,"Mark Ingram",37101,2044,1,7.72319372184212,0.290978908912314
"77",11.7818181818182,5.27709577384114,2022100200,"Mark Ingram",37101,2044,2,6.25940069985131,0.982304926010163
"78",13.7659090909091,3.85058247308697,2022100200,"Mark Ingram",37101,2044,3,5.19493582665765,1.34435335357068
"79",14.7518181818182,0.820036698708638,2022100200,"Mark Ingram",37101,2044,4,4.6659969461025,3.84596024739386
"80",1.63636363636364,1.88988259091842,2022100200,"Mark Ingram",37101,2044,9,5.41236296746,3.52248037654158
"81",10.2968181818182,6.42800908632515,2022100200,"Mark Ingram",37101,3160,1,7.05609214123485,0.628083054909695
"82",1.50136363636364,5.02371427382888,2022100200,"Mark Ingram",37101,3160,5,5.27891601555402,0.25520174172514
"83",9.97772727272727,3.47908488392902,2022100200,"Mark Ingram",37101,3210,1,7.22727477874025,3.74818989481123
"84",10.2886363636364,0.54627338856714,2022100200,"Mark Ingram",37101,3210,2,7.06048148567709,6.51420809710995
"85",10.1004545454545,0.710289336651358,2022100200,"Mark Ingram",37101,3210,3,7.1614357556665,6.45114641901514
"86",10.6895454545455,1.77309364176495,2022100200,"Mark Ingram",37101,3210,4,6.84540117023012,5.07230752846517
"87",11.2581818181818,1.01425221996496,2022100200,"Mark Ingram",37101,3210,5,6.54033168682686,5.5260794668619
"88",2.39318181818182,3.79272241694254,2022100200,"Mark Ingram",37101,3210,9,6.14886757645818,2.35614515951563
"89",4.08681818181818,1.46600215846903,2022100200,"Mark Ingram",37101,3210,10,7.64510319694137,6.17910103847234
"90",10.0881818181818,4.78192031780899,2022100200,"Mark Ingram",37101,3826,1,7.16801968448899,2.38609936667999
"91",10.62,0.0162430488113653,2022100906,"Mark Ingram",37101,870,2,6.88271135028536,6.866468301474
"92",9.68727272727273,3.88024729903167,2022100906,"Mark Ingram",37101,891,1,7.38309127567537,3.50284397664371
"93",7.35954545454545,0.363878621404952,2022100906,"Mark Ingram",37101,891,3,8.41834725963256,8.05446863822761
"94",2.62840909090909,3.58126091766858,2022100906,"Mark Ingram",37101,891,8,6.37239931016995,2.79113839250136
"95",10.5872727272727,5.43792602630079,2022100906,"Mark Ingram",37101,2784,2,6.90026903790637,1.46234301160558
"96",13.4713636363636,5.45561181152746,2022100906,"Mark Ingram",37101,2784,3,5.35295917508351,-0.102652636443954
"97",15.1568181818182,1.98765461133646,2022100906,"Mark Ingram",37101,2784,4,4.44871511408422,2.46106050274776
"98",15.6436363636364,1.0853961933494,2022100906,"Mark Ingram",37101,2784,5,4.18753802282418,3.10214182947478
"99",16.2818181818182,1.63389824927878,2022100906,"Mark Ingram",37101,2784,6,3.8451546728164,2.21125642353762
"100",10.8859090909091,6.14951918324313,2022100906,"Mark Ingram",37101,3301,1,6.74005414778185,0.590534964538717
"101",9.09,1.16656163085704,2022100906,"Mark Ingram",37101,3351,1,7.69992709487416,6.53336546401712
"102",3.93136363636364,2.05785462462292,2022100906,"Mark Ingram",37101,3351,5,7.52477230045433,5.46691767583141
"103",5.37545454545455,3.52176575183523,2022100906,"Mark Ingram",37101,3351,6,8.38053856459969,4.85877281276447
"104",11.7777272727273,0.892710882088027,2022100906,"Mark Ingram",37101,3699,1,6.26159547840482,5.36888459631679
"105",0.773181818181818,0.83174394331248,2022100906,"Mark Ingram",37101,3699,4,4.5536014979833,3.72185755467082
"106",2.97409090909091,5.83425664989872,2022100906,"Mark Ingram",37101,3699,5,6.69486443593057,0.860607786031846
"107",10.9963636363636,0.0253507293581503,2022100906,"Mark Ingram",37101,3887,1,6.6807960845592,6.65544535520105
"108",4.83954545454545,6.52820584069537,2022100906,"Mark Ingram",37101,3887,4,8.14020379441951,1.61199795372414
"109",11.2377272727273,5.7260889802502,2022101605,"Mark Ingram",37101,560,1,6.55130550408386,0.825216523833659
"110",4.34045454545455,8.57049286013742,2022101605,"Mark Ingram",37101,560,5,7.82938133695386,-0.741111523183562
"111",11.3972727272727,5.28278882773927,2022101605,"Mark Ingram",37101,1933,1,6.46570959955142,1.18292077181215
"112",13.1563636363636,3.2354597151019,2022101605,"Mark Ingram",37101,1933,2,5.52195645598643,2.28649674088452
"113",14.3713636363636,1.56153917174116,2022101605,"Mark Ingram",37101,1933,3,4.87011023626917,3.30857106452801
"114",14.3590909090909,0.289070789601925,2022101605,"Mark Ingram",37101,1933,4,4.87669453694964,4.58762374734772
"115",11.6059090909091,2.03708961936762,2022101605,"Mark Ingram",37101,2322,1,6.35377614210239,4.31668652273478
"116",9.74863636363636,2.60331560234194,2022101605,"Mark Ingram",37101,2925,1,7.35017261133477,4.74685700899284
"117",10.2722727272727,0.140390402822194,2022101605,"Mark Ingram",37101,2925,2,7.06926016772642,6.92886976490423
"118",1.89409090909091,1.85928491105125,2022101605,"Mark Ingram",37101,2925,6,5.66564761201402,3.80636270096277
"119",2.94545454545455,2.45430808066908,2022101605,"Mark Ingram",37101,2925,7,6.66845004357488,4.21414196290581
"120",11.5486363636364,5.25308288802739,2022101605,"Mark Ingram",37101,3019,1,6.38450300331798,1.13142011529059
"121",7.51909090909091,0.833887407271253,2022101605,"Mark Ingram",37101,3019,4,8.37374971689236,7.53986230962111
"122",12.3095454545455,4.27705772354654,2022101605,"Mark Ingram",37101,3044,1,5.97627443165071,1.69921670810417
"123",9.54,2.78617754451435,2022101605,"Mark Ingram",37101,3717,1,7.46204438727637,4.67586684276202
"124",10.0922727272727,0.705301032327693,2022101605,"Mark Ingram",37101,3717,2,7.16582504218875,6.46052400986106
"125",1.43590909090909,1.30018556903319,2022101605,"Mark Ingram",37101,3717,7,5.21405419491247,3.91386862587927
"126",8.30863636363636,3.72008685559404,2022102000,"Mark Ingram",37101,361,1,8.0784155567677,4.35832870117366
"127",2.75727272727273,5.07686510242337,2022102000,"Mark Ingram",37101,361,4,6.49350004853025,1.41663494610688
"128",4.11954545454545,1.7818021529205,2022102000,"Mark Ingram",37101,361,5,7.66975324274185,5.88795108982135
"129",5.75181818181818,5.09739240421298,2022102000,"Mark Ingram",37101,361,6,8.48500044313111,3.38760803891812
"130",7.51090909090909,6.89703629584225,2022102000,"Mark Ingram",37101,475,1,8.37617672349025,1.479140427648
"131",2.56909090909091,5.00039323588024,2022102000,"Mark Ingram",37101,475,5,6.31632174403649,1.31592850815625
"132",3.91090909090909,1.14879809903253,2022102000,"Mark Ingram",37101,475,6,7.50855833006294,6.35976023103042
"133",9.27,2.30673047677677,2022102000,"Mark Ingram",37101,983,1,7.6057264594981,5.29899598272133
"134",10.0186363636364,1.84632638420109,2022102000,"Mark Ingram",37101,983,2,7.20532850404111,5.35900211984002
"135",3.02318181818182,2.2329917525411,2022102000,"Mark Ingram",37101,983,6,6.74001214675779,4.50702039421669
"136",8.73409090909091,0.68108688460539,2022102000,"Mark Ingram",37101,2031,1,7.87983928612202,7.19875240151663
"137",10.9922727272727,-0.608860126750076,2022091100,"Mark Ingram",37101,741,2,-8.23181266797033,7.62295254122025
"138",10.7509090909091,-0.185176028831781,2022091100,"Mark Ingram",37101,741,3,-8.42925311206892,8.24407708323714
"139",8.80772727272727,-6.94458850078904,2022091100,"Mark Ingram",37101,741,4,-9.9255530483643,2.98096454757526
"140",5.36318181818182,-4.56362819973924,2022091100,"Mark Ingram",37101,741,5,-11.7813293290966,7.21770112935737
"141",6.28977272727273,-8.48393928880544,2022091100,"Mark Ingram",37101,741,8,-11.441715778307,2.95777648950154
"142",9.48681818181818,-6.56020051507421,2022091100,"Mark Ingram",37101,762,3,-9.42611494633219,2.86591443125799
"143",6.45545454545455,-4.65982584443053,2022091100,"Mark Ingram",37101,762,4,-11.3627823094836,6.70295646505308
"144",4.50409090909091,-2.63321573196119,2022091100,"Mark Ingram",37101,762,5,-11.8777410188867,9.24452528692554
"145",3.45272727272727,-2.53194060838029,2022091100,"Mark Ingram",37101,762,6,-11.5076305059867,8.97568989760639
"146",1.8,-4.14061248996538,2022091100,"Mark Ingram",37101,762,7,-8.6554467987186,4.51483430875323
"147",13.4509090909091,-2.40555557509426,2022091100,"Mark Ingram",37101,2183,3,-6.1654727194562,3.75991714436194
"148",10.6281818181818,-5.258679602558,2022091100,"Mark Ingram",37101,2183,4,-8.52895568477878,3.27027608222078
"149",10.3090909090909,-1.43619188974149,2022091100,"Mark Ingram",37101,2183,6,-8.78565820827276,7.34946631853127
"150",8.02636363636364,-5.09977302907498,2022091100,"Mark Ingram",37101,2183,7,-10.4585431441598,5.35877011508483
"151",6.67840909090909,-3.17032876102754,2022091100,"Mark Ingram",37101,2183,8,-11.2502858778536,8.07995711682609
"152",9.54818181818182,-5.61920843028532,2022091100,"Mark Ingram",37101,2741,2,-9.37954705591606,3.76033862563074
"153",7.66227272727273,-1.40483730217676,2022091100,"Mark Ingram",37101,2741,3,-10.6894945420838,9.28465723990705
"154",5.55136363636364,-7.17931146488281,2022091100,"Mark Ingram",37101,2741,4,-11.7290281437611,4.54971667887826
"155",1.59136363636364,-3.31141064659238,2022091100,"Mark Ingram",37101,2741,5,-8.04777126743644,4.73636062084406
"156",1.52045454545455,-3.63021771848724,2022091100,"Mark Ingram",37101,2741,8,-7.83093984329205,4.20072212480481
"157",12.9027272727273,-3.19189679526269,2022091804,"Mark Ingram",37101,80,3,-6.63047387078203,3.43857707551934
"158",10.3295454545455,-5.44807363173945,2022091804,"Mark Ingram",37101,80,4,-8.76932149100296,3.32124785926351
"159",8.55409090909091,-2.04318885405027,2022091804,"Mark Ingram",37101,80,5,-10.1038163062621,8.06062745221183
"160",8.55818181818182,-0.803274598416977,2022091804,"Mark Ingram",37101,80,7,-10.1009796140987,9.29770501568176
"161",6.47181818181818,-4.62224986047517,2022091804,"Mark Ingram",37101,80,8,-11.3547574203148,6.73250755983964
"162",13.5122727272727,-2.53186996219436,2022091804,"Mark Ingram",37101,112,4,-6.11344104985661,3.58157108766225
"163",11.7255681818182,-8.23308489060405,2022091804,"Mark Ingram",37101,112,7,-7.62347230924924,-0.609612581354818
"164",12.8904545454545,-1.08611414478776,2022091804,"Mark Ingram",37101,197,3,-6.64088046527539,5.55476632048763
"165",9.89181818181818,-7.90160638994533,2022091804,"Mark Ingram",37101,197,4,-9.1149007919089,1.21329440196356
"166",7.37181818181818,-3.62122829596959,2022091804,"Mark Ingram",37101,197,5,-10.8650353200871,7.24380702411753
"167",8.73409090909091,-0.497923972425055,2022091804,"Mark Ingram",37101,678,2,-9.97780049661197,9.47987652418692
"168",6.91772727272727,-5.31775124154041,2022091804,"Mark Ingram",37101,678,3,-11.1229451795447,5.80519393800426
"169",5.16681818181818,-1.41078854243685,2022091804,"Mark Ingram",37101,678,4,-11.8250291371432,10.4142405947064
"170",4.33636363636364,-3.09345756760094,2022091804,"Mark Ingram",37101,678,5,-11.864237047826,8.77077948022503
"171",11.9904545454545,-0.367943924841651,2022091804,"Mark Ingram",37101,699,2,-7.40134066350874,7.03339673866709
"172",11.0331818181818,-2.38304440430198,2022091804,"Mark Ingram",37101,699,3,-8.19818636955186,5.81514196524988
"173",10.1822727272727,-0.684155265318544,2022091804,"Mark Ingram",37101,699,4,-8.88655353383306,8.20239826851451
"174",9.62045454545454,-5.62581282290606,2022091804,"Mark Ingram",37101,699,7,-9.32442276030453,3.69860993739847
"175",15.6231818181818,-0.373173641538054,2022091804,"Mark Ingram",37101,985,5,-4.3286078785931,3.95543423705505
"176",9.77318181818182,-2.98383345016589,2022091804,"Mark Ingram",37101,1450,3,-9.20698093896138,6.22314748879548
"177",7.55590909090909,-3.35217489902364,2022091804,"Mark Ingram",37101,1450,4,-10.7546991404037,7.40252424138007
"178",5.94409090909091,-5.77796917278221,2022091804,"Mark Ingram",37101,1450,6,-11.5908180252068,5.81284885242461
"179",4.32,-0.141996759011724,2022091804,"Mark Ingram",37101,1450,7,-11.862207307268,11.7202105482563
"180",3.63272727272727,-3.46081588661123,2022091804,"Mark Ingram",37101,1450,8,-11.6282025042259,8.16738661761467
"181",2.29090909090909,-3.67768685619819,2022091804,"Mark Ingram",37101,1450,9,-9.87905440812947,6.20136755193127
"182",11.61,-3.20678286938782,2022091804,"Mark Ingram",37101,2276,3,-7.72004212821357,4.51325925882575
"183",9.315,-5.16729993822284,2022091804,"Mark Ingram",37101,2276,4,-9.55530943626128,4.38800949803844
"184",5.51761363636364,-10.6947924968166,2022091804,"Mark Ingram",37101,2276,5,-11.7391197539525,1.04432725713585
"185",13.6595454545455,-0.883762537200683,2022091804,"Mark Ingram",37101,2742,4,-5.98860484805263,5.10484231085194
"186",10.3213636363636,-11.675369487872,2022091804,"Mark Ingram",37101,2742,5,-8.77585823722213,-2.8995112506499
"187",4.19318181818182,-6.7468021672167,2022091804,"Mark Ingram",37101,2742,6,-11.841722328548,5.0949201613313
"188",7.79318181818182,-3.04859637757752,2022091804,"Mark Ingram",37101,2742,9,-10.6078168157266,7.55922043814905
"189",12.3381818181818,-2.61707639722079,2022091804,"Mark Ingram",37101,2868,5,-7.10835706211135,4.49128066489055
"190",9.495,-6.92516606250571,2022091804,"Mark Ingram",37101,2868,6,-9.41991859902798,2.49475253652227
"191",5.88272727272727,-6.42637730988591,2022091804,"Mark Ingram",37101,2868,7,-11.6147771716059,5.18839986171998
"192",1.61181818181818,-3.34729214060444,2022091804,"Mark Ingram",37101,2868,8,-8.10938451146123,4.76209237085678
"193",11.7777272727273,-3.18382715617367,2022092500,"Mark Ingram",37101,242,3,-7.5798156463399,4.39598849016624
"194",8.45181818181818,-8.05812614451968,2022092500,"Mark Ingram",37101,242,4,-10.1743122554335,2.11618611091383
"195",4.00090909090909,-8.66939929117045,2022092500,"Mark Ingram",37101,242,5,-11.7929192941534,3.1235200029829
"196",1.43863636363636,-4.18691760135021,2022092500,"Mark Ingram",37101,242,6,-7.57472959710605,3.38781199575584
"197",10.8327272727273,-4.40053863258033,2022092500,"Mark Ingram",37101,2218,1,-8.36251642800974,3.96197779542941
"198",6.24681818181818,-8.07820250923782,2022092500,"Mark Ingram",37101,2218,2,-11.4614479247213,3.38324541548345
"199",9.97363636363636,-3.65514810011341,2022092500,"Mark Ingram",37101,2218,5,-9.05098339130748,5.39583529119407
"200",6.69681818181818,-6.81978093637814,2022092500,"Mark Ingram",37101,2218,6,-11.2407140165942,4.42093308021609
"201",4.61045454545455,-0.886592290067662,2022092500,"Mark Ingram",37101,2218,7,-11.8800907421632,10.9934984520956
"202",3.52636363636364,-5.32828969588244,2022092500,"Mark Ingram",37101,2218,8,-11.5604374418773,6.23214774599482
"203",0.865909090909091,-1.79739449670142,2022092500,"Mark Ingram",37101,2218,9,-5.6291804452925,3.83178594859107
"204",11.9781818181818,-1.58284434095227,2022092500,"Mark Ingram",37101,2334,3,-7.41165466647678,5.82881032552452
"205",8.89363636363636,-8.8936218662215,2022092500,"Mark Ingram",37101,2334,4,-9.86410034183045,0.970478475608946
"206",3.06409090909091,-10.9433603678881,2022092500,"Mark Ingram",37101,2334,5,-11.1407138500947,0.197353482206585
"207",0.503181818181818,-2.17384353496758,2022092500,"Mark Ingram",37101,2334,6,-4.29555538311021,2.12171184814263
"208",0.132954545454545,-0.172673156847723,2022092500,"Mark Ingram",37101,2334,7,-2.89039311361125,2.71771995676353
"209",8.32090909090909,-2.88961362631184,2022092500,"Mark Ingram",37101,3097,3,-10.2633443333209,7.37373070700906
"210",10.7631818181818,-2.84922335150625,2022100200,"Mark Ingram",37101,541,2,-8.41925588083534,5.57003252932908
"211",7.30636363636364,-7.71001570484162,2022100200,"Mark Ingram",37101,541,3,-10.903480456592,3.1934647517504
"212",5.49409090909091,-2.38629372280755,2022100200,"Mark Ingram",37101,541,5,-11.745973168088,9.35967944528042
"213",3.84545454545455,-7.94784512453496,2022100200,"Mark Ingram",37101,541,6,-11.7357320119352,3.78788688740021
"214",11.6631818181818,-4.82089062234579,2022100200,"Mark Ingram",37101,864,4,-7.67563095157013,2.85474032922434
"215",8.69318181818182,-4.8669561473022,2022100200,"Mark Ingram",37101,864,5,-10.0066541832734,5.13969803597123
"216",7.11,-2.8152998302207,2022100200,"Mark Ingram",37101,864,6,-11.016279044446,8.20097921422528
"217",5.81931818181818,-4.48174771428637,2022100200,"Mark Ingram",37101,864,7,-11.6386606096292,7.15691289534279
"218",11.5895454545455,-4.44954484212877,2022100200,"Mark Ingram",37101,1210,5,-7.73711024367909,3.28756540155031
"219",8.04886363636364,-9.14574308091371,2022100200,"Mark Ingram",37101,1210,6,-10.443889303791,1.29814622287726
"220",10.7631818181818,-4.68421339472402,2022100200,"Mark Ingram",37101,1231,2,-8.41925588083534,3.73504248611132
"221",5.19136363636364,-11.1620049899866,2022100200,"Mark Ingram",37101,1231,3,-11.8202065751885,0.658201585201825
"222",4.07454545454545,-1.71220721685597,2022100200,"Mark Ingram",37101,1231,5,-11.8143116497534,10.1021044328974
"223",2.96590909090909,-4.23949230114095,2022100200,"Mark Ingram",37101,1231,6,-11.0223627743908,6.78287047324985
"224",9.61772727272727,-5.69066142930199,2022100200,"Mark Ingram",37101,1463,2,-9.3265082864918,3.63584685718981
"225",5.55954545454545,-7.33786624517891,2022100200,"Mark Ingram",37101,1463,3,-11.7265363015056,4.38867005632674
"226",2.82272727272727,-2.75131077827866,2022100200,"Mark Ingram",37101,1463,4,-10.8294389585161,8.07812818023742
"227",2.04545454545455,-1.11371283333915,2022100200,"Mark Ingram",37101,1463,6,-9.30629877975729,8.19258594641813
"228",1.79318181818182,-2.77727600967939,2022100200,"Mark Ingram",37101,1463,8,-8.63634257762902,5.85906656794963
"229",10.7345454545455,-0.109034415937867,2022100200,"Mark Ingram",37101,1484,1,-8.4425753029464,8.33354088700853
"230",10.4318181818182,-0.0417548410871008,2022100200,"Mark Ingram",37101,1484,2,-8.68738544844323,8.64563060735613
"231",8.87318181818182,-5.66562486063744,2022100200,"Mark Ingram",37101,1484,3,-9.87877999662053,4.21315513598309
"232",6.16909090909091,-3.74975609389447,2022100200,"Mark Ingram",37101,1484,4,-11.4963299228437,7.74657382894924
"233",4.40590909090909,-3.83505715639526,2022100200,"Mark Ingram",37101,1484,5,-11.8714028539289,8.03634569753368
"234",2.57318181818182,-3.26538655285004,2022100200,"Mark Ingram",37101,1484,6,-10.4316232133227,7.16623666047265
"235",1.82045454545455,-1.67558285091359,2022100200,"Mark Ingram",37101,1484,8,-8.71244019582581,7.03685734491222
"236",0.621818181818182,-2.1050759775103,2022100200,"Mark Ingram",37101,1484,9,-4.73791739196293,2.63284141445263
"237",0.132954545454545,-0.684252567999411,2022100200,"Mark Ingram",37101,1484,10,-2.89039311361125,2.20614054561184
"238",14.3018181818182,-1.73819706996046,2022100200,"Mark Ingram",37101,2044,5,-5.44479487242156,3.7065978024611
"239",12.4609090909091,-4.6938366374439,2022100200,"Mark Ingram",37101,2044,6,-7.00465530804,2.3108186705961
"240",8.06727272727273,-10.5069859450173,2022100200,"Mark Ingram",37101,2044,7,-10.4318676192517,-0.0751183257655796
"241",2.76545454545455,-8.5179018621864,2022100200,"Mark Ingram",37101,2044,8,-10.7452362563711,2.2273343941847
"242",11.385,-0.531355748293718,2022100200,"Mark Ingram",37101,3160,2,-7.90736714814431,7.37601139985059
"243",8.71363636363636,-8.43897597763346,2022100200,"Mark Ingram",37101,3160,3,-9.99224286782542,1.55326689019195
